source_file,run_id,model,case_id,mode,gpu_name,gpu_total_memory_bytes,dtype,attention_implementation,transformers_version,torch_version,model_commit_hash,run_completed,samples,successful,failed,error_types,warmup_failures,json_valid_checked,json_valid_true,action_valid_checked,action_valid_true,hit_token_limit_checked,hit_token_limit_true,input_tokens_n,input_tokens_p50,input_tokens_p95,image_tokens_n,image_tokens_p50,image_tokens_p95,processor_ms_n,processor_ms_p50,processor_ms_p95,transfer_ms_n,transfer_ms_p50,transfer_ms_p95,request_wall_ms_n,request_wall_ms_p50,request_wall_ms_p95,request_e2e_ms_n,request_e2e_ms_p50,request_e2e_ms_p95,request_cuda_ms_n,request_cuda_ms_p50,request_cuda_ms_p95,vision_cuda_ms_n,vision_cuda_ms_p50,vision_cuda_ms_p95,language_cuda_ms_n,language_cuda_ms_p50,language_cuda_ms_p95,language_prefill_cuda_ms_n,language_prefill_cuda_ms_p50,language_prefill_cuda_ms_p95,language_decode_cuda_ms_n,language_decode_cuda_ms_p50,language_decode_cuda_ms_p95,readout_cuda_ms_n,readout_cuda_ms_p50,readout_cuda_ms_p95,image_decode_ms_n,image_decode_ms_p50,image_decode_ms_p95,output_decode_ms_n,output_decode_ms_p50,output_decode_ms_p95,generated_tokens_n,generated_tokens_p50,generated_tokens_p95,peak_allocated_bytes_n,peak_allocated_bytes_p50,peak_allocated_bytes_p95,peak_reserved_bytes_n,peak_reserved_bytes_p50,peak_reserved_bytes_p95
/auto/u/ak9088/Qwev/results/4012914-0-Qwen3-VL-2B-Instruct.jsonl,55f039ce-8d75-4b1a-ba7b-d5f48d606055,Qwen/Qwen3-VL-2B-Instruct,grid_smoke,head,NVIDIA L40,47695921152,bfloat16,sdpa,4.57.6,2.14.0+cu130,89644892e4d85e24eaac8bacfd4f463576704203,True,2,2,0,,0,0,0,0,0,0,0,2,181.0,181.0,2,121.0,121.0,2,11.938767973333597,13.71340504847467,2,0.523444963619113,0.5234476877376437,2,44.497444527223706,44.65772160328925,2,62.240280443802476,64.32771401014179,2,44.411903381347656,44.56488800048828,2,16.71065616607666,16.89774045944214,2,25.434112548828125,25.44148540496826,2,25.434112548828125,25.44148540496826,2,0.0,0.0,2,0.06755200028419495,0.07210240140557289,2,5.2806229796260595,5.43313967064023,0,,,2,0.0,0.0,2,4290927616.0,4290927616.0,2,4315938816.0,4315938816.0
/auto/u/ak9088/Qwev/results/4012914-0-Qwen3-VL-2B-Instruct.jsonl,55f039ce-8d75-4b1a-ba7b-d5f48d606055,Qwen/Qwen3-VL-2B-Instruct,grid_smoke,json,NVIDIA L40,47695921152,bfloat16,sdpa,4.57.6,2.14.0+cu130,89644892e4d85e24eaac8bacfd4f463576704203,True,2,2,0,,0,2,2,2,2,2,0,2,205.0,205.0,2,121.0,121.0,2,11.277594952844083,12.616607861127704,2,0.45832397881895304,0.48866301076486707,2,176.3075765920803,177.3416923242621,2,193.1612944463268,193.5530730872415,2,176.23350524902344,177.26788177490235,2,16.828927993774414,16.98974723815918,2,146.1975221633911,146.57078523635863,2,27.0075044631958,27.16004362106323,2,119.19001770019531,119.41074161529541,0,,,2,4.997090436518192,5.06018353626132,2,0.12070848606526852,0.12725915294140577,2,6.0,6.0,2,4304637952.0,4304637952.0,2,4343201792.0,4343201792.0
/auto/u/ak9088/Qwev/results/4012914-0-Qwen3-VL-2B-Instruct.jsonl,55f039ce-8d75-4b1a-ba7b-d5f48d606055,Qwen/Qwen3-VL-2B-Instruct,grid_smoke,one_token,NVIDIA L40,47695921152,bfloat16,sdpa,4.57.6,2.14.0+cu130,89644892e4d85e24eaac8bacfd4f463576704203,True,2,2,0,,0,0,0,2,2,2,2,2,181.0,181.0,2,121.0,121.0,2,11.794242542237043,13.255915907211602,2,0.5105235613882542,0.5222131730988622,2,48.66442107595503,48.76718404702842,2,67.03209097031504,69.07375358277932,2,48.58598518371582,48.68785076141357,2,16.769536018371582,16.822528743743895,2,26.96140766143799,27.044811916351318,2,26.96140766143799,27.044811916351318,2,0.0,0.0,0,,,2,5.944075412116945,6.639915343839675,2,0.11882837861776352,0.12022648006677628,2,1.0,1.0,2,4300887552.0,4300887552.0,2,4334813184.0,4334813184.0
/auto/u/ak9088/Qwev/results/4012914-0-Qwen3-VL-2B-Instruct.jsonl,55f039ce-8d75-4b1a-ba7b-d5f48d606055,Qwen/Qwen3-VL-2B-Instruct,grid_smoke,prefill,NVIDIA L40,47695921152,bfloat16,sdpa,4.57.6,2.14.0+cu130,89644892e4d85e24eaac8bacfd4f463576704203,True,2,2,0,,0,0,0,0,0,0,0,2,181.0,181.0,2,121.0,121.0,2,12.000932940281928,13.213362556416541,2,0.5543214501813054,0.5787145695649087,2,44.98795606195927,45.12197955045849,2,63.46422096248716,65.26974608423188,2,44.89062309265137,45.01918544769287,2,16.866304397583008,16.98150463104248,2,25.543184280395508,25.58605327606201,2,25.543184280395508,25.58605327606201,2,0.0,0.0,0,,,2,5.9210105100646615,6.623736384790391,0,,,2,0.0,0.0,2,4290927616.0,4290927616.0,2,4315938816.0,4315938816.0
